Date,RSI_14,SMA_20,SMA_50,MACD,MACD_hist,BB_percentB,Stoch_K,ATR_14,Williams_R,ADX_14,CCI_20,ROC_10,Volume_SMA_20
2019-08-21,-1.357304031018881,0.3447528136216196,0.4732737115970463,-1.284687381179044,0.4623865150019888,-1.0256915131574191,-0.8002688537961611,0.5550989233373789,-0.8002688537961611,1.1330841448861526,-0.8198432935597504,0.010834088542195,1.2775583871831864
2019-08-22,-1.801902585748253,0.33692986150301574,0.4666905696111811,-1.3828411495632893,0.10773155748725773,-1.8131078177533424,-1.7227021323683982,0.6067330173611243,-1.722702132368398,0.9397299507837644,-1.5865471328287557,-0.6747694044334714,1.3304337506279194
2019-08-23,-1.399958673507251,0.331066958228085,0.46090003636100213,-1.3928506316797635,0.05932793156843858,-1.2434609565544466,-0.7626683466088429,0.5957426490248621,-0.7626683466088426,0.6753995014234231,-1.5868314274706157,-0.20495432828470175,1.3945763917106604
2019-08-26,-0.5369830325774082,0.3284893675738455,0.456296003345609,-1.2477527850255512,0.4346977747050308,0.11961936450857798,0.5659407127925067,0.6739501210576153,0.5659407127925067,0.30419631358896615,-0.4674649680558493,-0.0707205099721161,1.4275192841769442
2019-08-27,-0.38274003732102124,0.32611541757056434,0.4524353800745869,-1.0934910966692744,0.7594585174116254,0.5550412482714775,0.8421285916614961,0.5578939445017587,0.8421285916614962,-0.08898366467803048,0.5518764612104268,-0.14734728503218505,1.4686726368054535
2019-08-28,-0.5695038718665559,0.324217047716361,0.44906892618436683,-0.9990994828538735,0.8594309282132891,0.22797626559462922,0.49762055328280924,0.4984447601843707,0.4976205532828095,-0.418092053925496,0.34518116271255816,0.1772714525888637,1.4856240791711561
2019-08-29,-0.8613388590604422,0.32239827375428687,0.44507252639631406,-0.9762686218463908,0.7483618655963205,-0.46067670688339746,-0.07103464835276573,0.4832382935922125,-0.0710346483527655,-0.7145672454108871,-0.3149217675220654,-0.34582621497505056,1.528773205192945
2019-08-30,-0.5906993979731188,0.3211413219577512,0.44147942303377935,-0.9041045618179536,0.7912123183116381,0.16823297460299808,0.3647619149905259,0.43842659743470025,0.3647619149905259,-0.8576851828264994,-0.11938150302777105,-0.19963166612465694,1.5518888084189033
2019-09-03,-1.2009620307868343,0.3187255918053723,0.43592011833730343,-0.9777845995731033,0.4361301461192105,-1.4687037407117884,-0.8821787057594754,0.5346346098266349,-0.8821787057594755,-0.7799067739803514,-1.214017963111649,-0.796182010543142,1.547619369134546
2019-09-04,-1.0308860382032148,0.31669988669815813,0.431191068645967,-0.9984653704010594,0.2935574766748498,-1.038695367171057,-0.5919278101333048,0.40967252860519465,-0.5919278101333045,-0.7978501257178419,-1.277292678407457,-0.5820530012895333,1.5378678687572565
